Title,Date,Blurb
Warden: More than 70 percent of new inmates in Westmoreland jail addicted to drugs,"Monday, Jul 31, 2017, by Rich Cholodofsky","More than 70 percent of new inmates at Westmoreland County Prison in June needed detox treatment for drug addiction, continuing to put a strain on the corrections system's ability to properly care for them. 'It's absolutely alarming,' Commissioner Chairman Gina Cerilli said of the growing number. Warden John Walton said ..."
Western Pa. drug kingpin rearrested after getting break on life sentence,"Tuesday, Oct 23, 2012, by Brian Bowling","A man sentenced in 2003 to life in prison for his role in running one of the largest drug rings in Western Pennsylvania history was freed in less than seven years and rearrested this month for carrying a gun, according to state and federal court records. Pittsburgh police arrested Donald ..."
"Betsy DeVos visits Johnstown, makes good on promise to visit struggling schools","Monday, Mar 26, 2018, by Matthew Santoni",Education Secretary Betsy DeVos made good on a promise to visit struggling schools with a stop in Johnstown on Monday. Greater Johnstown School District welcomed DeVos to Johns­town Elementary — an unusual honor and a chance to review the school's program for supporting students at risk amid the opioid crisis. ...
Allegheny County Health Department gets $350K grant to combat opioid crisis,"Tuesday, May 29, 2018, by Theresa Clift","The Hillman Foundation has given a $350,000 grant to the Allegheny County Health Department to help fund the department's outreach in communities affected by the opioid crisis. The funds will be used to conduct in-depth interviews to help come up with intervention strategies, and some will be given out as ..."
Increasing suicide rates among first responders spark concern,"Sunday, Mar 19, 2017, by Wes Venteicher",Paramedic George Redner III started to grow angry and distant after he failed to revive a 2-year-old who had drowned. But not even his parents saw how deeply his work affected him until he took his life seven years later. 'My son was a classic case of 'I'm never going ...
Pa. Attorney General Josh Shapiro to speak at opioid panel at WCCC,"Wednesday, Jan 17, 2018, by Renatta Signorini",Pennsylvania Attorney General Josh Shapiro will be the keynote speaker Wednesday afternoon during an all-day opioid workshop at Westmoreland County Community College. The University of Pittsburgh's Institute of Politics is hosting the seminar in an effort to identify new strategies for fighting an opioid epidemic gripping the region and nation. ...
New evidence cited to clear Pitt researcher Ferrante of poisoning wife,"Wednesday, Sep 09, 2015, by Matthew Santoni","Dr. Robert Ferrante, the University of Pittsburgh researcher convicted of poisoning his wife with cyanide, has asked the co-founder of a Massachusetts biosciences firm to share research that she says could show a harmful byproduct of creatine killed Autumn Marie Klein. Carol Gebert, business director and co-founder of Worcester, Mass.-based ..."
Undercover drug operation in McKeesport reveals 44 suspects,"Thursday, May 19, 2016, by Madasyn Czebiniak","Allegheny County and McKeesport police arrested 23 people Thursday in connection with an undercover drug investigation in McKeesport, and they continue to search for 21 other suspects. Forty-four arrest warrants were issued as a result of the 18-month-long investigation, county police Lt. Jeffrey Korczyk said during a news conference. One ..."
Excela Health Westmoreland Hospital program helps addicts get into treatment,"Friday, Mar 18, 2016, by Renatta Signorini","An addict who ends up in Excela Health Westmoreland Hospital in Greensburg now has a better chance of landing in a treatment program to get on the road to recovery. In the program being piloted by the Westmoreland County Drug and Alcohol Commission, the hospital does patient assessments and connects ..."
"Greensburg officer's lips, throat numbed by white powder during drug arrest","Monday, Jul 16, 2018, by Renatta Signorini","A Greensburg officer, who noticed numbness to his lips and throat after being exposed to a white powder Friday during an arrest, is fine, police said. Officers arrested three people on drug charges after finding three bags of an unidentified white powder, suspected crack cocaine and several other items associated ..."
Fashion FYI: Nickelodeon star Jack Griffo to appear at back-to-school event,"Friday, Aug 12, 2016, by Tribune-Review","Meet Jack Griffo, Max from Nickelodeon's 'The Thundermans,' during a back-to-school fashion event from 2 to 5 p.m. Aug. 13 at The Mall at Robinson. Enjoy quick looks and styling tips in the Style Studio. The runway show will feature the latest trends from Gap, Crazy 8, Children's Place, Hot ..."
Allegheny County seeks proposals to recoup money lost to opioid crisis,"Monday, Jan 08, 2018, by Theresa Clift","Allegheny County is planning to hire legal counsel to explore whether the county should file a lawsuit to recoup money lost to the opioid crisis, as several other Western Pennsylvania counties have done. The county issued a 'request for qualifications' Dec. 8, seeking to hire legal counsel to first determine ..."
"Robinson man masterminded prescription drug ring, federal investigator says","Monday, Jun 03, 2013, by Brian Bowling","A federal Drug Enforcement Agency investigator suggests in an affidavit unsealed Monday that a Robinson man was better at breaking into a Beaver County pharmacy than selecting which drugs to steal once inside. Witnesses and evidence show David Best, 27, was involved in at least two of three thefts in ..."
St. Vincent professor's drug study turns up surprising data,"Sunday, Sep 03, 2017, by Renatta Signorini","The results of his study were surprising to Eric Kocian. Only one of the 158 study participants reported moving from abusing a legitimate prescription painkiller directly to heroin use without any previous drug experimentation. Instead, most of the drug users reported a strong link between using cocaine and heroin. Of ..."
Allegheny Health Network announces opioid treatment center,"Tuesday, Aug 15, 2017, by Ben Schmitt","Allegheny Health Network on Tuesday announced a new program aimed at treating opioid abuse throughout the region. The AHN Center of Excellence for Opioid Use Disorder program is one of 45 across Pennsylvania being funded by a Pennsylvania Department of Human Services grant. Dr. William Johnjulio, chair of family medicine ..."
"Forum offers Alle-Kiski Valley parents, kids insight into nation's opioid epidemic","Thursday, Mar 09, 2017, by Matthew Medsger","When it comes to kids, drugs and addiction, parents need to be parents, not friends. That was the message Wednesday night, when the Westmoreland County Department of Juvenile Probation, with the assistance of county juvenile court Judge Michele Bononi, presented a Substance Abuse Forum andamp; Education (S.A.F.E.) at Penn State ..."
Former police officer charged with running prescription drug ring,"Thursday, Mar 13, 2014, by Paul Peirce","A former Allegheny County police officer, jailed in Westmoreland County on charges of impersonating a police officer, was charged on Thursday with running a prescription drug ring. A state grand jury accused Mark Fisher, 34, of Irwin, who worked as a police officer in Swissvale and Turtle Creek, of directing ..."
"10 tributes to Mac Miller, including photo from Ariana Grande","Sunday, Sep 09, 2018, by Ben Schmitt",TribLIVE.com Breaking News Alert... ...
Area doctor has passion for medical marijuana,"Wednesday, Jun 13, 2018, by Dillon Carr","If you ask Dr. John Metcalf a question about medical marijuana, buckle in—you're in for a 100 mile-a-minute ride with dips and turns that might leave your head spinning. But the 67-year-old, recently retired physician turned medical marijuana doctor doesn't mean to confuse. 'I'm just passionate about this stuff,' he ..."
North Hills doctor accused of running 'pill mill' arrested,"Friday, Oct 06, 2017, by The Associated Press",A Pennsylvania physician has been arrested on charges that he overprescribed painkiller medication. Court records show Andrzej Zielke was arrested Thursday and has been charged with illegally distributing narcotics and fraud. An affidavit alleges that the doctor operated a largely cash-only business out of his office in Gibsonia and wrote ...
