Title,Date,Blurb
Gateway Rehab's Dr. Neil Capretto remembered as pioneer in addiction treatment,"Wednesday, Jun 13, 2018, by Megan Guza","Days after Gateway Rehabilitation medical director and addiction treatment giant Dr. Neil Capretto died from a rare form of cancer, others in the addiction treatment community struggled with how to move forward with their mission. 'He was a pioneer not just for what Gateway does and how they approach people ..."
Ray of Hope Walk for Suicide Awareness and Prevention scheduled for Sept. 8,"Monday, Aug 27, 2018, by Stephen Huba","Organizers of the 12th annual Ray of Hope Walk for Suicide Awareness and Prevention say they could have as many as 300 participants this year -- a number that continues to grow as the suicide rate in the United States and Pennsylvania continues to increase. 'Here in Pennsylvania, nearly three ..."
Bridgeville clinic operator pleads guilty to prescription drug scheme,"Tuesday, Sep 18, 2018, by Natasha Lindstrom","The operator of a drug addiction treatment clinic in Pittsburgh's South Hills pleaded guilty to unlawfully distributing controlled substances and committing health care fraud, federal prosecutors said Tuesday. Terri C. Brown, 53, of Boswell -- former owner of the Cherry Way Suboxone clinic in Bridgeville -- was convicted on five ..."
Man to stand trial for Derry fatal overdose,"Wednesday, Jun 21, 2017, by Paul Peirce","A female inmate at the Indiana County jail testified Wednesday that an alleged drug dealer who sold a dose of fentynal-laced heroin that killed a Derry woman in December was worried whether he could be charged with murder after speaking with an investigator. Ayla Binion, 28, said she was with ..."
Race for McCandless council heats up,"Tuesday, Oct 31, 2017, by Tony LaRussa","A pair of Democrats running for McCandless council will have to overcome an edge in Republican registration — or sway enough independent or other party voters — to win seats in the Nov. 7 general election. In Ward 2, Democrat Barbara Richards is facing off against Republican Bill Kirk for ..."
Heroin outreach video registration deadline Friday,"Wednesday, Sep 26, 2018, by Chuck Biedka","Video team registrations for the high school Heroin Outreach Prevention and Education Initiative must be submitted to the FBI Pittsburgh Division no later than Friday. The contest seeks the production of 1- to 3-minute video public service announcements produced by high school students in grades 9-12 in this region, according ..."
"Deputies hunt down accused heroin dealer, find OD victim in hotel bathroom","Wednesday, May 24, 2017, by Paul Peirce","Westmoreland County sheriff's deputies on a two-day search for a man accused of selling a Derry woman the heroin that killed her Dec. 26 found him holed up Tuesday in an Indiana County hotel room, where they revived a second man who had overdosed in the bathroom. 'It was pretty ..."
Westmoreland County coroner expects 2017 fatal drug overdose tally to hit 193,"Monday, Jan 08, 2018, by Paul Peirce","Westmoreland County Coroner Ken Bacha now anticipates closing the books for 2017 with a record 193 overdose deaths and said the number could surpass 200 this year. Although Bacha predicted Dec. 1 that the county would tally at least 179 fatal overdoses in 2017, a full month lay ahead. The ..."
Area doctor has passion for medical marijuana,"Wednesday, Jun 13, 2018, by Dillon Carr","If you ask Dr. John Metcalf a question about medical marijuana, buckle in—you're in for a 100 mile-a-minute ride with dips and turns that might leave your head spinning. But the 67-year-old, recently retired physician turned medical marijuana doctor doesn't mean to confuse. 'I'm just passionate about this stuff,' he ..."
"Greensburg man got mail — 5 pounds of suspected pot, police say","Wednesday, Sep 13, 2017, by Renatta Signorini","A postal inspector suspicious of a 7-pound package led to the discovery of a marijuana shipment allegedly destined for a Greensburg man's home, according to court papers. John Patrick Henigan, 24, was arrested Tuesday on drug and related offenses after police said he opened the package when it was delivered ..."
Feds: Washington woman ran drug treatment clinics as 'cash business',"Monday, Jun 11, 2018, by Madasyn Czebiniak","A federal grand jury indicted a Washington County woman on charges of unlawfully dispensing drugs and health care fraud. Federal prosecutors said Monday that Jennifer Hess, the owner of Washington-based Redirections Treatment Advocates LLC, conspired with five physicians to illegally dispense the drug-treatment medication buprenorphine and fraudulently submit Medicare and ..."
Wilmerding man caught with backpack filled with heroin/fentanyl mix pleads guilty to federal drug charge,"Tuesday, Jul 31, 2018, by Natasha Lindstrom","A Wilmerding man has pleaded guilty to a federal drug charge after getting caught with a backpack filled with nearly 400 grams of heroin and fentanyl, federal prosecutors said Tuesday. Rondell Lawrence, 29, was convicted on one count of possession with intent to distribute more than 40 grams of fentanyl, ..."
Pittsburgh federal grand jury indicts 2 men in separate fentanyl sales accusations,"Wednesday, Sep 12, 2018, by Chuck Biedka","A federal grand jury at Pittsburgh on Tuesday has separately indicted two men for federal drug and other offenses. In one indictment, Romone Barnes, 32, of Washington, Washington County, is accused of violating drug and gun laws. According to the indictment, Barnes distributed an unspecified quantity of fentanyl on June ..."
N.J. man accused of plotting to sell heroin in Pittsburgh area,"Wednesday, Aug 08, 2018, by Natasha Lindstrom","A federal grand jury has accused a New Jersey man of plotting to sell heroin in the Pittsburgh region, U.S. Attorney Scott W. Brady said Wednesday. Marvin Anthony, 41, of East Orange, N.J., was indicted on one count of possession with the intent to distribute more than 100 grams of ..."
Pennsylvania releases list of doctors able to prescribe medical marijuana,"Monday, Nov 06, 2017, by Ben Schmitt","There are 10 doctors in Allegheny County approved to prescribe medical marijuana, according to a list released by the Pennsylvania Department of Health. Five doctors in Butler County received approval, along with two in Washington County and one in Beaver County. So far, no doctors in Westmoreland County have been ..."
"Candidates for 35th House seat tackle crime, other issues in Homestead debate","Monday, Jan 08, 2018, by Wes Venteicher","Two state House candidates campaigning for a Jan. 23 special election to represent the Monongahela Valley blurred traditional party boundaries on several issues during a Monday night debate in Homestead. Republican Fawn Walker-Montgomery, 37, of McKeesport bucked party trends by supporting sanctuary city protections for undocumented immigrants and a severance ..."
Supporters giddy over Trump's visit to Western Pennsylvania,"Thursday, Jan 18, 2018, by Natasha Lindstrom","Carol Heinecke bundled up in her blue parka, put on a red 'Make America Great Again' hat and piled onto a shuttle bus along with a few family members and friends eager to welcome President Trump to Pittsburgh on Thursday afternoon. 'I'm thrilled to see President Trump in person,' said ..."
"From burgers to baseball, Star Pittsburgh's Bubba is man of many titles","Saturday, Aug 19, 2017, by Charlotte Smith","Mark Snider goes by many names and titles. Husband. Father to four children. South Fayette Township resident. Entrepreneur and restaurant owner. Baseball coach. Pro wrestler. Volunteer. And his alter-ego — Bubba, of Star Pittsburgh 100.7 FM. Born in Greenfield, he graduated from Taylor Allderdice High School and was the voice ..."
Cuddlers help calm drug-exposed babies at Excela Westmoreland,"Saturday, Jan 28, 2017, by Mary Pickels","In a darkened room in Excela Health Westmoreland Hospital's special care nursery, Kristy Ridilla sat quietly rocking a sleeping infant. Ridilla wore a soft smile of contentment as she looked down at the tiny baby, swaddled in snowy white blankets. Ridilla, 36, of Unity, is a baby cuddler, one of ..."
U.S. Rep. Conor Lamb introduces first two bills in Congress,"Monday, May 21, 2018, by Wes Venteicher","U.S. Rep. Conor Lamb, D-Mt. Lebanon, last week introduced his first two pieces of legislation since taking office at the beginning of April. Lamb introduced a bill Tuesday that would provide a way for the Department of Veterans Affairs to spend more money on a proposed overhaul. Two days later, ..."
