Title,Date,Blurb
"UPMC researcher died of acute cyanide poisoning, medical examiner says","Friday, Nov 28, 2014, by Margaret Harding","A UPMC researcher who collapsed at her desk this month died of acute cyanide poisoning, the Allegheny County Medical Examiner's Office said Friday. Doctors pronounced Nicole Kotchey, 35, of Ross dead in UPMC Magee-Womens Hospital on Nov. 12. The medical examiner said the manner of her death is undetermined. 'It's ..."
Ex-PPG exec who led 'high-pressure' life could be charged with 2nd-degree murder,"Saturday, Dec 21, 2013, by Tom Fontaine","Former PPG Chief Financial Officer Robert Dellinger bounced from one high-pressure job to another for more than two decades, never staying longer than a few years. Now, a different record marks Dellinger, 53, who lives in New Hampshire and has a $2.3 million mansion in Edgeworth. Authorities say Dellinger killed ..."
Singers contrast in styles but get the point across,"Saturday, Jun 22, 2013, by Tribune-Review","'Fig Tree' Deborah Latz (June Moon) 'Samba, Jazz and Love' Cristina Braga (Enja) Singers Deborah Latz and Cristina Braga succeed in creating albums that work well in their strict definitions. Latz's 'Fig Tree' is a straight-ahead, no-fooling jazz album in which she presents classics ranging from Randy Weston's 'Hi-Fly' to ..."
Western Pa. police killings bring weight of justice,"Saturday, Nov 25, 2017, by Rich Cholodofsky and Tom Fontaine","The same day last week that authorities caught a fugitive wanted in the shooting death of a New Kensington police officer, a Westmoreland County judge scheduled the capital trial of another alleged cop killer to begin in January. District Attorney John Peck has sought the death penalty in every case ..."
FBI assists probe of UPMC doctor's cyanide death,"Saturday, May 04, 2013, by Margaret Harding","The FBI is lending scientific expertise to Pittsburgh police investigating the death of a UPMC doctor who had lethal amounts of cyanide in her blood, an FBI spokeswoman said on Friday. 'It's because cyanide is the cause of death, and we have a lot of scientific resources that can assist ..."
"Transgender woman suing Allegheny County Jail opens up about struggles, acceptance","Sunday, Dec 17, 2017, by Ben Schmitt","As a child, Jules Williams prayed nightly for a transformation. 'I remember standing on the bed in my room where I could see out the window and I would wish upon a star,' Williams said. 'And I wished that when I woke up that I was no longer a boy.' ..."
Over the hump,"Friday, Apr 13, 2012, by Mark Kaboly",West Mifflin coach Casey Phillips knew his softball team was on the brink of turning the proverbial corner in becoming a threat in Section 3-AAA and never hesitated to tell his team as much. But there's something more powerful than talking about it: accomplishing it. West Mifflin may have done ...
"Greene, Dungy, DeBartolo take place in Pro Football Hall of Fame","Saturday, Aug 06, 2016, by Ralph N. Paulk","CANTON, Ohio — As usual, Kevin Greene found himself next to a quarterback. Greene, a former Steelers linebacker and founding partner in the 'Blitzburgh' defense that carried the Steelers to Super Bowl XXX, took his place Saturday in the Pro Football Hall of Fame as part of the Class of ..."
"Cardi B wins big at MTV VMA, a show that feels flat","Monday, Aug 20, 2018, by The Associated Press","With most of music industry's top acts absent -- from Beyonce to Bruno Mars -- the MTV Video Music Awards lacked star power and felt flat, and some of the winners turned heads -- for the wrong reasons. Exhibit A: Camila Cabello beat out Drake, Mars, Cardi B, Ariana Grande ..."
Allegheny County assistant public defender Capone charged with lying to court staff,"Tuesday, Jan 27, 2015, by Adam Brandolph","An Allegheny County public defender helped a client avoid prosecution for sex-related crimes by telling a judge's staffer that his client failed to show up for trial, the county sheriff's office said Monday. Andrew Capone, 29, of Highland Park is charged with hindering apprehension or prosecution and obstructing the administration ..."
Friends: Man who took fatal jump off Hot Metal Bridge likely did so for fun,"Monday, Jul 30, 2018, by Megan Guza","A bicyclist for both his job and fun, Austin Bible's passion took him across Pittsburgh delivering coffee and across the state as part of the yearly Crush the Commonwealth bike race. He said it was an experience. 'It's something I get to take with me, always,' Bible told the Fitness ..."
Monroeville man acquitted of all charges in attempted police murder case,"Friday, Dec 08, 2017, by Rich Cholodofsky","Friends and family of a Monroeville man embraced and were deciding how to celebrate Friday night minutes after a Westmoreland County jury acquitted him of all charges in connection with a police shooting three years ago in Bell. Joshua Jesse, 44, was found not guilty of attempted murder, aggravated assault ..."
"UPMC researcher died of acute cyanide poisoning, medical examiner says","Friday, Nov 28, 2014, by Margaret Harding","A UPMC researcher who collapsed at her desk this month died of acute cyanide poisoning, the Allegheny County Medical Examiner's Office said Friday. Doctors pronounced Nicole Kotchey, 35, of Ross dead in UPMC Magee-Womens Hospital on Nov. 12. The medical examiner said the manner of her death is undetermined. 'It's ..."
"For those in grief at the holidays, there's help available","Thursday, Dec 21, 2017, by Stephen Huba","In a year full of loss, no time is more difficult than Christmas. Westmoreland County lost two police officers in 2017 — one to a gunshot wound in November and one in an accident in July — and broke the 2016 record for opioid-related deaths. Even events far away, such ..."
Dave Barry reflects on one bizarre year,"Saturday, Dec 30, 2017, by Dave Barry","Looking back on 2017 is like waking up after a party where you made some poor decisions, such as drinking tequila squeezed from the underpants of a person you do not really know. The next day finds you lying naked in a dumpster in a different state, smeared from head ..."
New Kensington 5-year-old girl's slaying in 1979 still unsolved,"Sunday, Sep 18, 2016, by R.A. Monti","She would be in her 40s now, William Butler says. He wonders what she would be doing with her life. What would his daughter, Tiffany Miller, be if her life had not been taken from her at such a young age Tiffany was only 5 when her body was found ..."
"Train hits, kills pedestrian near Latrobe","Wednesday, Apr 05, 2017, by Tribune-Review","A pedestrian died Wednesday morning when he was struck by a train in Derry Township, according to state police. Firefighters responded at 10:55 a.m. The train, on a Norfolk Southern railroad, was stopped near GOG Paintball in the area of Pandora Road and Industrial Boulevard, just outside Latrobe. The Westmoreland ..."
Jacobs Creek woman gets 7-20 years in bid to kill estranged husband,"Monday, Oct 26, 2015, by Mary Pickels","A Jacobs Creek woman who pleaded guilty to the 2013 attempted homicide of her estranged husband was sentenced Monday to serve a seven-to-20-year prison sentence. Kimberly Jane Thompkins, 28, entered the plea last year to charges stemming from the Christmas Eve attempt on Adam Thompkins' life. At the time of ..."
"On eve of U.S. Open at Merion, remembering Saxonburg's Simons","Saturday, Jun 08, 2013, by Scott Brown","A normally forgotten footnote has come to the fore with the U.S. Open returning to Merion Golf Club this week. Forty-two years ago, Saxonburg native Jim Simons almost won at Merion as an amateur. A late double bogey sent the air hissing out of Simons' dream, but no amateur since ..."
Recovery a slow process for Franklin Regional High School stabbing victims,"Saturday, Apr 04, 2015, by Renatta Signorini","Not a school day passes that Gracey Evans doesn't see the classroom closet where everything changed that sunny morning last April. It was in that closet that Evans and other terrified Franklin Regional Senior High School students sought refuge when authorities say their classmate, Alex Hribal, went on a knife-wielding ..."
