Title,Date,Blurb
Woman not guilty of most serious charge in Delmont fatal overdose case,"Thursday, Dec 08, 2016, by Rich Cholodofsky","Before a Westmoreland County jury began deliberating Thursday afternoon, a Delmont woman testified that she was a drug addict but denied buying the heroin that led to her live-in boyfriend's fatal overdose. Lisa Lynn Kaciubij, 41, was found not guilty of a felony charge of drug delivery resulting in death ..."
ScareHouse haunted house in Etna tests limits on torturing the senses,"Sunday, Sep 22, 2013, by Chris Togneri","The door slams shut. The visitor stands alone in a dark, silent room. He steps blindly down stairs, trying to control his breathing. His eyes try to adjust to the near pitch black but fail to do so. Then, without warning, the ghoul pounces, grabbing him roughly and placing him ..."
Scientists fighting to prevent invasive lanternfly from coming to Western PA,"Tuesday, Mar 28, 2017, by Dillon Carr","A significant portion of Pennsylvania's agriculture industry is in the hands of scientists as they fight the westward spread of an invasive insect: the spotted lanternfly. 'It's not there yet, and we hope it never gets there,' said Emelie Swackhammer, spokeswoman for Penn State Extension in Montgomery County. The pest ..."
Sweet spots to watch Pittsburgh's big fireworks show,"Thursday, Jun 28, 2018, by Chris Pastrick","Looking to catch the big EQT Flashes of Freedom Fireworks show being shot off over downtown Pittsburgh You could head Downtown for a prime spot right under the blasts. But then you have to fight that post-'works traffic out of town. If you want to pay $25, there's a VIP ..."
South Park man charged with vehicular homicide released on house arrest,"Monday, Aug 15, 2016, by Matthew Santoni","A South Park man charged with vehicular homicide can be released from the Allegheny County Jail to house arrest, as long as he doesn't get behind the wheel, a judge ruled Monday. Bethel Park police arrested Christopher Beck, 18, on Aug. 10 on charges of homicide by vehicle while driving ..."
Wilkinsburg headlines belie plummeting crime rate,"Saturday, Aug 13, 2016, by Carl Prine","Exhaling into the evening drizzle, Wilkinsburg police Sgt. Mike Adams wonders if his shift has gone to the dogs. He's staring at a pair of barking Shih Tzus, the second call about canines he's gotten over the radio during an otherwise slow night shift. He's already arbitrated a dispute over ..."
Assault and drug cases recently handled in Judge DeLuca's Penn Hills court,"Tuesday, Jun 12, 2018, by Michael DiVittorio","Penn Hills District Judge Anthony L. DeLuca handled the following cases recently. Defendants will have court dates set in Allegheny County Common Pleas Court. Charges were filed by Penn Hills police unless otherwise noted. Held for court • Todd Eugene Thornhill, 37, of Penn Hills on charges of failure to ..."
Viral North Versailles movie theater video leads to new charges against woman who posted it,"Tuesday, Mar 13, 2018, by Megan Guza","A Wilkinsburg woman's video of a confrontation with a North Versailles movie theater manager went viral last week and prompted the manager's firing, but it has also landed her in trouble with the law.. Melanie Carter, 35, was charged Monday in an unrelated incident with disorderly conduct, harassment, interfering with ..."
Saint Vincent Archabbey releases names of members accused of sexual abuse,"Thursday, Aug 16, 2018, by Stephen Huba",Two days after the release of a bombshell report chronicling allegations of sexual abuse by Catholic priests across Pennsylvania -- and decades after it removed many from ministry -- Saint Vincent Archabbey in Unity on Thursday revealed the names of a dozen members it deemed to have been credibly accused ...
The first step in treating a boxwood problem is identifying the cause,"Thursday, Apr 14, 2016, by Jessica Walliser",Q uestion: I have several boxwoods planted around the house. There are a few brown patches and dead branches on them this spring. Could these just be damage from the winter or could there be something else going on Should I just prune them out Answer: Boxwoods (Buxus species) are ...
Indiana County man given up to 3 years for DUI crash,"Friday, Aug 28, 2015, by Paul Peirce","An Indiana County man was sentenced Friday to serve up to three years in a state prison for a DUI accident Jan. 15 when he struck an elderly Blairsville woman crossing the street, causing her to lose part of her right leg. In addition to serving 18 to 36 months ..."
Manor Lions helps families fight drug use with free testing kits,"Monday, Aug 06, 2018, by Joe Napsha","The Manor Lions Club is distributing free drug testing kits to be used by parents in hopes of deterring drug use -- or detecting it -- by their children. 'The parents have the opportunity to use it or not. They can help keep their family drug free,' said David Bastl, ..."
Retired PPG chemist's suicide won't stop spy probe,"Saturday, Jun 06, 2015, by Carl Prine","Accused spy Thomas Rukavina killed himself Friday evening in his Plum home, but the federal probe involving industrial trade secrets, Chinese espionage and possible co-conspirators here and abroad continues. As a result of a Saturday afternoon autopsy, the Allegheny County Medical Examiner's Office ruled that Rukavina, 62, a retired PPG ..."
Indiana woman dies after driving car into pond,"Wednesday, Jun 06, 2018, by Paul Peirce","The Indiana County Coroner's office said a 33-year-old woman who died Wednesday when she veered off a highway and drove into a small pond on a coal-mining site about eight miles south of Indiana borough telephoned for help from inside her submerged vehicle. However, Coroner Jerry Overman Jr. reported emergency ..."
Liberians in Pittsburgh feel anguish for loved ones in Ebola's epicenter,"Friday, Oct 17, 2014, by Megha Satyanarayana","Urias Tombekai had just arrived at a birthday party hosted by fellow Liberians in Churchill. Before blowing out candles and eating cake, his new friends did a little math. 'September 8, October 8. He's OK,' Blama Sirleaf, a Chatham University biology student said with a smile, mindful that Ebola's incubation ..."
"Pennsylvania crashes, DUI arrests increase during Thanksgiving travel period","Tuesday, Nov 28, 2017, by Renatta Signorini","Pennsylvania State Police troopers investigated 981 crashes and made 629 drunken-driving arrests during the five-day Thanksgiving holiday travel period, according to a news release. Both figures were an increase from the previous year's totals — a 5.4 percent crash increase and 19 more drunken-driving arrests — between Wednesday and Sunday. ..."
"It's the Great Pumpkin Beer, Charlie Brown","Tuesday, Sep 12, 2017, by Mark Brewer","Pumpkin beer has been around since the Colonial era although it was not celebrated like it is today. When malted grains, corn and apples weren't available, settlers would use pumpkins as a last resort to ferment their ales. Believe it or not, pumpkin adds little to no taste to the ..."
Pa. state police on lookout to fill 500 job openings,"Monday, Dec 12, 2016, by Paul Peirce","The Pennsylvania State Police are recruiting candidates to fill about 500 job vacancies to bolster the department's contingent of troopers and liquor enforcement officers. 'There are plenty of openings for those interested,' said liquor enforcement officer Glen A. Titler of the Pittsburgh District office. 'We've had a shortage for awhile.' ..."
"Police: New Florence man hit woman with cellphone, set her pants on fire","Tuesday, Jan 30, 2018, by Paul Peirce","A 20-year-old man who struck a St. Clair Township woman with her cellphone and caused a minor fire by setting a pair of her sweatpants on fire Friday was arrested on multiple criminal charges including arson, risking a catastrophe and simple assault. William J. Teeter, 20, of New Florence, allegedly ..."
New Aspinwall Presbyterian pastor has worked around the globe,"Wednesday, Jan 04, 2017, by Tawnya Panizzi","The new pastor at Aspinwall Presbyterian Church has served in far-flung regions of the globe, but said God called him to the parish along Center Avenue. 'I really feel like God brought me here and I'm excited to see why,' said the Rev. Scott Hill, who was appointed pastor last ..."
Homewood men charged with attempted robbery of pharmaceutical courier,"Wednesday, Jun 15, 2016, by Brian Bowling","Three Homewood men followed a pharmaceutical delivery truck from a warehouse in New Castle to its first stop, a Giant Eagle store in Richland, where they tried to rob it, federal investigators say in court documents. A federal grand jury Tuesday indicted Anthony Bailey, 37, Raymond Denson, 36, and David ..."
